	overall	ASCL1	ATOH1	NEUROD1	POU2F3
GFI1B.H14CORE.0.PSM.A	3.2522571288820363	2.1882981805174753	5.099222632511904	0.851364635545324	3.2852950558543688
ZN668.H14CORE.0.SG.A	2.2809937954461064	1.1269799590596672	4.369665849216604	0.041980991511872484	0.6677611203673216
ZBTB5.H14CORE.0.SGI.A	0.2065304599457585	0.11371202940952388	0.2817065107377107	0.09808488637837579	0.26212534173810625
ZBT44.H14CORE.0.P.C	2.396180201705635	0.4638619204029139	2.6795701940786243	3.8803193045018607	0.7173395465886366
ZFP82.H14CORE.0.P.C	3.012115873144251	1.3439605144049238	1.4534809330981955	4.230464991026638	3.80469412772284
FOSL2.H14CORE.0.P.B	4.560205211013812	3.1803332120332026	6.527455981572588	5.0790454973013	2.159393936187717
ZBT7A.H14CORE.0.P.B	4.192673495454587	2.5134426412834165	3.225004823479207	6.722022629571089	2.9000699824310785
ARNT.H14CORE.0.P.B	0.859210998416411	0.3789355599229019	0.9906280391035535	1.3374215602338375	0.19834731908537717
BARH2.H14CORE.0.SM.B	0.8346731475496416	0.0060595721022226445	1.0022266154702155	0.1566084576720877	1.325781255251532
ZN407.H14CORE.0.PSGI.A	3.1006340381646424	1.7276753305585217	3.3575217867189395	3.1127396311378805	3.809037036723518
ZN621.H14CORE.0.P.C	0.38407102151288347	0.2920463349088543	0.5323189068748475	0.1108650940103946	0.4572708703205773
ZN573.H14CORE.0.P.C	2.190222309963126	0.7798283337096263	3.934449049368142	1.397647366003619	1.0709133281520915
CMTA1.H14CORE.0.PSGI.A	1.215352387464834	0.6304270521452611	1.336558770076494	0.9879321482323145	1.6578564954211263
HXD10.H14CORE.0.SM.B	2.834968166937142	2.668131496604765	2.9979984009632994	3.6004672516293605	1.754392631305599
GLIS1.H14CORE.0.P.B	2.3239546053369935	1.0182076649897722	4.3000300992805105	1.2842566693053588	0.6532527338255144
ZN500.H14CORE.0.PSGI.A	2.6238800589578437	1.8366321557145386	4.503766666370759	1.9177733406148618	0.4516633798487192
CREM.H14CORE.1.P.C	0.7331979051827968	0.7940276489610424	0.6798479613581838	1.002607190382835	0.22895924653292452
ZN671.H14CORE.0.P.C	4.415694324103635	2.7344609947072147	8.353342809738203	0.19136833920637492	0.8373712353869759
ZN211.H14CORE.0.P.B	1.3166367400633	0.7738773311476052	2.368693452166559	0.80263692282882	0.2833873625429788
ZN714.H14CORE.0.P.C	2.7131909817262208	1.3604405502538466	4.759919505847961	0.9375452602654435	2.014695486992735
SOX10.H14CORE.1.PSM.A	1.594091237315076	0.21010232247206168	0.04045358644204175	1.6000443303949643	2.7492882994959973
ZN623.H14CORE.0.PG.A	2.142476069667007	1.7584029464629092	2.5408525830347823	2.9349349543760694	0.44616014963319683
ZN254.H14CORE.0.P.C	2.2151107267742023	1.3515653221414177	4.16770011131061	0.09681000735736853	0.6488735717551636
ZNF34.H14CORE.0.P.C	3.5849238297534143	2.9441085790788515	4.105553258097741	4.972428675698291	1.07625538100686
ZN778.H14CORE.1.P.B	1.1823532625262378	0.5407440728044909	2.0989658988441207	0.9303620170180927	0.16793293343499982
ZNF70.H14CORE.0.PSG.A	4.3855287831146	3.66987546685258	5.013708801979024	5.951856409966152	1.7034066490427162
KMT2A.H14CORE.0.P.B	1.7932293349449615	0.41307139887677113	1.15709715657412	2.6851690349681436	2.035448656722866
ZSCA1.H14CORE.0.SM.B	1.7438153734305843	0.7281084761402579	2.8623728191599214	1.4788207448243023	1.1195254897660378
MYNN.H14CORE.0.P.B	3.1885689977972906	2.5401008914475067	2.0961413571823004	5.326106764167924	1.2060491795603885
ATF1.H14CORE.1.P.B	1.280833173414001	0.25726524670924295	1.297213382226311	1.8669713858037122	1.152217145710779
CREB5.H14CORE.0.P.B	1.685934079444357	0.14562649213998222	0.3898583952554757	1.5928797215400885	2.942623392496866
SMAD3.H14CORE.1.P.B	3.7070917896965674	2.881359009794502	4.022556759582896	5.449917912372745	0.8861829776922527
ZN543.H14CORE.0.P.C	1.882504338590865	1.511967228132585	3.2670854101392983	0.8766135996635517	0.6685409187526454
ZN510.H14CORE.0.PSG.A	1.5318199438935076	1.48040880939641	1.5966540710568744	2.092089786505223	0.5178177494825547
TWST1.H14CORE.0.P.B	2.8172955783378315	2.0942503959247323	1.0208312236624735	5.085069014039241	0.6802275481854916
TBX1.H14CORE.0.S.B	0.8499513520120248	0.3812472241623647	0.15605658165653408	0.28789241769673357	1.623910113390262
RARA.H14CORE.1.P.B	2.901839104672834	2.028877956848135	2.1049878477149746	4.896596424409055	1.076431424330508
ZN430.H14CORE.0.P.C	2.347290964268597	0.28396883804634593	0.749416152356362	2.127893718546859	4.107177246713711
ZSA5C.H14CORE.0.P.C	1.7105430937244495	1.561181101498413	0.677711841795228	2.9071883494433255	0.596243935507403
NFAC4.H14CORE.1.SM.B	3.3367321262309333	2.7206541362872434	3.732663889135815	4.816601283813359	0.02717651740991341
ZN454.H14CORE.1.SM.B	1.6328793704645281	0.14893367701136853	0.37190143938747283	1.9748487577949432	2.5699534270145254
TBX21.H14CORE.0.PSM.A	3.163770252097352	1.8715831905312945	1.4801216512817958	5.835929878791917	0.5348902133857765
Z705E.H14CORE.0.P.B	0.82805749248941	0.5902299973680677	1.5240238747268358	0.21788526265151242	0.1556362273385312
ZBT40.H14CORE.0.PSG.A	1.2673353784942867	0.1345144314249031	0.43327426256677953	0.6153458473252459	2.41662670175769
ZN429.H14CORE.0.P.C	0.6582704631346658	0.4913777109040869	0.014458514032494199	1.2048649772752278	0.19979813231435828
ZN540.H14CORE.0.P.C	1.8920647946293785	1.1993399336344994	1.2941036542551663	2.28723256434947	2.444398371893586
SOX7.H14CORE.1.SM.B	0.1509563806240707	0.018077341309441008	0.07934810498887547	0.2436171348890168	0.15867922031192436
CPEB1.H14CORE.0.S.B	1.1764626797553697	0.5851161588466686	2.1126934096542778	0.4802187769422581	0.7069747599177251
ZN549.H14CORE.0.P.B	2.4056066048468154	1.580677756455704	1.605373078665781	4.117187273059587	1.0586673775213677
ZN823.H14CORE.0.P.C	3.0394946516647194	1.7935478015926143	2.349860628080223	4.3897956891020415	2.990843705367364
IRX2.H14CORE.0.S.B	4.193846558281853	3.231583249352143	7.000453096887665	2.8035111290647245	1.7447771512840737
GABPA.H14CORE.0.PSM.A	4.308713743582768	0.6887114991486482	0.9055151235251615	3.404386487599668	7.834279033300547
TBX19.H14CORE.0.PS.A	1.5617475640132925	1.627361650787139	1.0437167894238117	1.9345783534527838	1.5086343924821346
HIC1.H14CORE.0.PSM.A	0.42343369040360007	0.07855122014617223	0.5102833469610323	0.6446230256028234	0.18731291243719253
ZN746.H14CORE.0.PSG.A	0.9108952917662934	0.9986395143153293	1.1026247263084972	1.0423471581351837	0.13918033466213633
ZNF10.H14CORE.0.P.C	0.503741803066643	0.44421157093803404	0.5115239414734574	0.07404647364431904	0.7419970848409001
ZN267.H14CORE.0.P.C	2.247240024810905	1.4735277388875467	4.099099606326007	0.9335522525749634	0.5957596229248859
FEZF1.H14CORE.0.P.B	2.131733178837386	1.0000624016766457	0.19728494102807198	2.144265324251022	3.5412180739168746
ZN565.H14CORE.0.P.C	3.0446489274619077	2.16609523797537	5.181346972922778	2.35188331487789	0.09933884126140355
RFX4.H14CORE.0.SM.B	7.480886994748159	3.978524795108498	6.959981142247759	4.295036169022475	11.880124080741739
FOXE1.H14CORE.1.S.C	1.7862891822604048	1.0629346380643132	3.268027252059896	0.9764620920002438	0.0024059354978189598
IRF7.H14CORE.0.S.B	0.5400883652667655	0.06506116965726941	0.822568038971647	0.6712879772099795	0.18789115547201649
ZNF57.H14CORE.0.PSG.A	1.1310521918460295	0.11910877107310376	1.5471035267818227	1.511762195984788	0.6511336910211156
SCRT1.H14CORE.0.PSM.A	3.55188796061609	2.6102701686820784	2.058699216643501	6.2139106019278065	0.8939768186072797
ZN274.H14CORE.2.P.B	1.005735444737294	0.2207059515333639	1.2905477738799045	1.4320526862894614	0.5301090163223056
DUX4.H14CORE.0.P.B	2.1219142680030982	1.9163449363222214	2.77026119492211	2.1276247774751926	1.4617005323372623
PRD10.H14CORE.0.PSGI.A	2.121997816132653	1.7569576849873563	3.2322774346066363	2.1158604943909394	0.010750528328207713
ZN263.H14CORE.0.PM.A	2.0884171789662247	1.992946618981157	2.2968629765661386	2.845800824930245	0.3161442063404373
ZN516.H14CORE.0.S.C	0.6620900366267696	0.13878545094566191	0.23849999230361485	0.02502436000547585	1.2948679469679716
SP140.H14CORE.0.PSGIB.A	3.215997376088056	1.952092114932212	6.084047066591988	0.1095396225883173	0.7295650960792742
NFIC.H14CORE.0.PSM.A	1.8316646837161834	0.6467846616166696	3.3081907907929864	1.415352202648794	0.2330310922592016
ZN292.H14CORE.0.PSG.A	0.34008969015249924	0.31042889515571964	0.09237922760736018	0.597007982482478	0.03640655989460902
LRRF1.H14CORE.0.P.B	1.3131855720370744	0.18786572697259607	0.3707524288288237	1.835285781952617	1.832157359544892
ZN684.H14CORE.0.P.C	0.5298234422783967	0.14755038252752598	0.665701129984889	0.6829325836666684	0.43763626023229607
ZN616.H14CORE.0.P.C	1.2212864558132268	0.45887114710796756	1.4103257642718876	1.1533051116240363	1.560919042454135
ZSC21.H14CORE.0.P.C	2.610682099614579	1.8758866886930625	4.202465213146878	1.2063441481943897	2.1512120212995387
ZN728.H14CORE.0.PSG.A	1.100648388406838	0.6541746099087641	1.036704066772231	0.30234553932399766	1.8032179380623392
ZN460.H14CORE.0.S.C	0.8881868009332508	0.38518298222414765	0.5266511766614247	0.5735317606757216	1.549463488188871
HSFY1.H14CORE.1.S.B	2.124251517720804	0.8067489144414837	3.827538498669487	0.0035534610190482417	1.6579718469629565
CTCF.H14CORE.0.P.B	0.29216458680874824	0.06974967386802139	0.2174357812250652	0.4900539487211112	0.2216853051550848
COE1.H14CORE.0.P.B	3.1196715560240897	1.4010977533741622	5.925311480175508	0.4415085959961202	1.289217428487063
SP1.H14CORE.2.P.B	2.7949852638542843	0.5138682932109366	1.216857454069565	3.4256098001538655	4.215230161147552
ZN790.H14CORE.1.P.C	1.2148609136593047	0.8660180977360372	1.7561127447951461	0.32905842253712464	1.4004818437479207
SP5.H14CORE.1.P.B	4.21771840405247	1.6361414444568105	0.8539641626585343	7.515299008457719	3.3571805640495107
ZN765.H14CORE.0.P.C	4.37917991179403	1.9543284931220284	1.7920824236116062	6.627111885174824	5.075361621477802
ZN441.H14CORE.1.P.C	2.2705449703183427	1.6113335463926974	2.0770239945792066	0.793402539723321	3.6168474929313854
TAL1.H14CORE.1.P.B	2.6489711298329714	1.0037177809670246	5.0055964990536985	0.9266654101024393	1.0705315078529665
PRDM4.H14CORE.0.PSM.A	1.2993091361883562	0.7005138603170078	0.10818761017711083	2.46420227367428	0.42201878211350774
ZN316.H14CORE.0.P.C	1.3225542560010461	0.5737662012669702	0.889077181173174	2.1120402383877774	1.1900500762142987
NF2L2.H14CORE.1.P.B	0.7605688868083654	0.2996901436697614	0.26601574297043523	1.1876319854423858	0.8618653234449837
ZN425.H14CORE.0.P.C	2.6953280908820094	2.1877881326410837	4.77297113757313	0.9846011600056049	0.7225401250276327
HAND1.H14CORE.1.P.B	1.3251947987062367	0.34107446625815296	0.4177515338788426	2.1752336951326914	1.414947085243904
MRFL.H14CORE.0.PSG.A	1.8252929129860436	0.3819718890272422	3.364272325984528	0.9984436426772326	0.9304065551109041
ZN281.H14CORE.1.SM.B	1.5796687970994667	1.014229517475004	2.8373489253215802	0.22740353540116398	0.9222208130727968
TTF1.H14CORE.0.PS.A	1.1054922066812034	1.0422122516468086	0.41794773975372435	1.65096942053546	0.9496659191212224
ZN707.H14CORE.0.P.B	1.1163689584223244	0.5834573505475196	0.685277875091683	1.9701106363545062	0.5419911805929323
ZN563.H14CORE.0.P.C	1.339251062974942	0.5277834058525891	2.4898646065478385	0.8341065850487344	0.02566634105989698
ZN813.H14CORE.0.SG.A	0.47620488293296825	0.016578027566083342	0.26176109623001953	0.5081358258402348	0.7616355047638912
MYBB.H14CORE.1.S.B	1.1311932276151608	0.8095258446412772	0.12053930468401686	2.1056032705100542	0.12233365404133342
MYB.H14CORE.0.P.B	0.949507216931654	0.9687256600973991	0.6239303451727247	1.2221162694517766	0.8859848552904022
MTF1.H14CORE.0.SM.B	1.3365686498928888	0.6482719871970456	2.30723006681755	0.9462576369135275	0.7118232628100202
ZN121.H14CORE.0.P.B	2.265299483181662	2.389921060206983	2.451411968556312	2.8251715520725775	0.907518254235272
NANOG.H14CORE.1.P.B	1.6728837118458435	1.3724327079893188	1.7496053025911753	2.173539816692886	1.2349874759984851
ZN224.H14CORE.0.P.B	1.8272309354415819	1.3189494516688338	0.1676574034213545	3.3462476126492375	0.6244852436996758
NFYC.H14CORE.0.P.B	2.513050469544626	0.0953750668967528	3.333636531963402	2.032136453530394	3.1638399380373583
NR1D1.H14CORE.0.P.B	2.162199651880548	1.4017244031608094	4.044722533538446	0.09000789964123822	0.6063961086958208
Z518B.H14CORE.0.PSG.A	1.8528014070419168	1.6848653914571972	2.1731808950621194	2.4654975401411425	0.3022044098136135
ZN333.H14CORE.0.P.C	1.829305914984898	1.0875139814796984	3.455955706699482	0.18458578669706072	0.4743965674009724
ZN347.H14CORE.0.PSGI.A	2.387419980395512	1.0587763509836665	3.409265469643737	1.3809203198114048	2.854480218462088
ZN449.H14CORE.0.P.B	2.094965525090927	1.709283502360512	3.74281313505401	0.7807492347938624	0.1251102804415576
PATZ1.H14CORE.0.P.B	1.7748007152464838	0.9475959511117664	0.7576945181621932	2.7384318010872097	1.9048943584187363
HIC2.H14CORE.0.P.B	1.3515654833390833	0.7262537313850184	2.3786039755398387	0.3925054834968511	0.9836946241770128
SMAD4.H14CORE.1.P.B	3.118950727112691	2.3837338778536417	5.270216430256777	2.091850914999343	1.0383669293019187
ZN454.H14CORE.0.P.B	0.5953435576627321	0.10548136860203171	0.3173007643588153	0.8055866623021058	0.8105305928453175
ZN606.H14CORE.0.PSG.A	1.123272852771635	0.5537023745014349	0.8272918793099758	0.018645379580333177	2.0138574388010824
ZBT14.H14CORE.0.P.C	0.9173978459502937	0.43878405639361	0.8128922599771465	0.8457271548047232	1.340856269764541
ZNF7.H14CORE.0.P.B	2.421648706542711	1.4981471010151879	0.713538628337502	4.109945907852415	1.9525092460004245
ZN724.H14CORE.0.PSG.A	1.0572332026993225	1.0267356337167612	0.3369352134981842	1.7509396952754892	0.48730582125521377
AHR.H14CORE.0.P.B	0.9414854138575349	0.31475613848931133	1.1969335001000778	1.1370429290315927	0.8491120569081013
ZN148.H14CORE.0.P.B	0.9711757473150474	0.26212603452724925	1.741369041847846	0.7023918882876821	0.4222543855028173
ZN605.H14CORE.0.P.C	0.9331163220948766	0.24900919751535863	0.8588728514220155	0.9853609400518473	1.3085182248263076
ZNF14.H14CORE.0.P.C	3.8106733825836883	2.5447202111221827	5.486802923533604	1.4795092813573691	4.394925656562806
ZFP37.H14CORE.0.P.C	2.184434406810878	0.062162862518511185	3.0956962617238775	2.92518586602599	0.9711347967768766
IRF3.H14CORE.1.SM.B	1.5191063622838896	1.2823579801951024	2.7427998530732	0.22603467794987311	0.11068812357807871
ZN557.H14CORE.0.P.C	2.8054658531736676	1.8223030921055352	5.2358524746844255	0.06971351219173362	0.8618323174233472
ZN296.H14CORE.0.S.C	4.0725872207892735	3.0929921808537317	6.224843632947221	3.963523491114573	1.5228490843355023
ZN534.H14CORE.0.P.C	1.1300643105587398	0.09877578737836631	0.050690279150114224	0.6438372467372944	2.1636378678363917
PO4F1.H14CORE.1.SM.B	2.759057261946785	2.149098350642851	4.61593063952101	1.1920502913916946	1.7615801463440353
ZN337.H14CORE.0.P.C	1.5192948800560138	1.2768627716657792	1.4353402294114583	1.9065166019949509	1.3811741616256592
MYT1.H14CORE.0.SG.A	4.363236550873475	2.037995086047274	7.471620556687129	0.6903807967976016	3.9618391483077207
ZN831.H14CORE.0.PSGI.A	2.631350689382513	1.9202555521149354	3.1794021446284964	3.464869599418587	1.3764901301439387
ZFP1.H14CORE.0.PSM.A	1.5067560304832086	0.7708357730520558	0.9194391460981124	2.6511237884493903	0.7830973550673171
ZN614.H14CORE.0.P.C	2.1080211711085246	1.932208602883868	2.962549933234947	2.0517960179783405	1.0271387150752451
ZNF76.H14CORE.1.SM.B	2.2352949524059893	1.6567362005387103	3.967781288843931	1.2099115292475666	0.1849999841219995
MBNL2.H14CORE.0.B.B	1.9889163858393055	1.198850600893774	3.404401973020111	0.5503356019921691	1.578951781231355
ZNF41.H14CORE.0.P.C	1.4308662108365284	0.9274047677440562	2.6443015835299883	0.09412647989516378	0.5729242455540458
HSF1.H14CORE.2.P.B	2.460263786236525	0.3235563958155785	2.7989793563769587	3.663352571471779	1.6889243173869826
LHX6.H14CORE.0.P.B	1.8922070519081957	0.9737900264125285	3.530179371800687	0.9321802680758713	0.20590445441225855
ZN275.H14CORE.0.SG.A	2.6973032605757443	1.8204777725388548	0.24166226767316212	5.063953265500855	0.29260360720337836
ZNF48.H14CORE.0.PSG.A	1.5681611574522005	0.6175838364802273	2.8072756298671115	1.1880977358383231	0.4034044817992574
ZN317.H14CORE.1.P.B	2.7498207887277846	1.8430541436699241	5.056628773981827	1.1303657986078623	0.04458146986988104
ZN431.H14CORE.0.P.C	1.6537460597389042	0.903820313820578	3.1408155726637714	0.2245030316317001	0.45550948182666584
ZN771.H14CORE.0.SM.B	2.1094024411566425	1.5461427158322436	3.5187345199350744	1.5710863241568849	0.7469621660926281
GMEB1.H14CORE.2.SM.B	1.0618164793854747	0.29482947718505514	1.8996670703148597	0.7825790936333589	0.4491408544436744
SIX1.H14CORE.0.P.B	3.325049426713868	2.255156060408107	2.307579090160163	5.8081613467020174	0.2800471690585115
P63.H14CORE.1.PS.A	3.4833204413041283	2.3045169299704558	3.482097376079301	1.8551003707842557	5.25898159195543
Z780A.H14CORE.0.P.C	2.248175157984197	0.4597016755488072	2.6709425852519453	2.4288377305314497	2.640578254557359
S2A4R.H14CORE.0.PSG.A	2.313400808002921	0.9147395621236158	0.1375914595672612	1.4466529347111983	4.29637156262186
ZNF83.H14CORE.0.G.C	3.6142534877051435	2.8430038698217706	4.853012527342362	4.534320732731934	0.2384260722090896
TF7L1.H14CORE.0.PM.A	1.7183682189843474	0.20494122777555296	2.323816507564975	2.153086886979939	1.316529579425833
